田林体育公寓 2室1厅 520万$520$87.1$田林体育公寓 $2室1厅
百步双轨地铁 品质小区+景观楼层带阁楼+ 随时拎包入住$439$77.84$东陆新村五街坊 $3室2厅
美兰湖中华园 3室1厅 330万$330$85.57$美兰湖中华园 $3室1厅
品质物业 繁华商圈 经典复式户型 车位充足诚意出售$990$120.55$复地雅园公馆 $2室2厅
→你要的它都有→→→随时看房+中间位置中间楼层双南$380$67.77$罗山六村 $2室1厅
一梯两户、房型正气、南北通板式户型、中间楼层采光好$806$91.85$虹桥新城 $2室2厅
泉东小区 双南两房 满五唯一 产权清晰无户口 随时可看$539$61.28$泉东小区 $2室0厅
大平层四房 三房朝南  带空中花园 位置安静 户型正气$1088$145.14$东方知音苑 $4室2厅
位置好，出行方便，生活便利，近大门$550$121.42$万科城 $4室2厅
满两年，税费少，南北户型，视野开阔，通风好$427$49.42$高荣小区 $2室1厅
满五唯一，一楼带花园，总价低低低,有钥匙随时看房！$458$47.71$健乐小区 $2室1厅
耀江两房+双卫户型+全南中庭景观+满五V一+看房方便$1235$103.4$耀江花园 $2室2厅
涵合园高区朝南两房，有地下车位，随时看房$660$80.19$涵合园(公寓) $2室2厅
古北嘉年华庭75平大面积双卫一房，看房随时，看房随时$626$75.25$古北嘉年华庭 $1室1厅
厅房同宽户型方正 中间楼层采光通风好 有钥匙看房方便$175$42.53$逸仙二村 $1室1厅
中高楼层采光好，房东居住的装修，满五年税费少$313$89.6$天馨花园(公寓) $2室2厅
vip房源、买进395万税费少、看房随时$410$86.33$绿地清猗园(威廉公馆) $2室2厅
共富二村，双南大两房，精装修，楼层好，是您的选择$309$83.15$共富二村 $2室1厅
城中花园，三房毛坯出售，高楼层 ，看房有钥匙$513$143$城中花园 $3室2厅
高区正气大两房，2009年次新房，满二税少，停车方便$740$100.68$静安紫苑 $2室1厅
诚心出售 户型好 采光足 位置好 通风好 可以随意装修$321$100.47$龚路新城 $3室2厅
一梯两户电梯房，南北直通双阳台，全明户型，看房随时$968$103.8$新福康里(公寓) $2室2厅
房子满二买进价高税费少 此价格包含产权车位预购从速$380$95.66$绿庭尚城 $2室2厅
金港花园大三房，飞机户型，南北通，户型好$415$137.78$金港花园(公寓) $3室2厅
满五税少，位置佳，装修好，有钥匙，看房方便$332$89.99$上海康城 $2室2厅
中区全南两房 精装修拎包住 采光视野好 得房高方便看$830$87.74$慧芝湖花园 $2室2厅
小区花园位置 闹中取静，读书方便  有车位,接受置换$750$87.34$慧芝湖花园 $2室2厅
满五唯一，小区靠河位置，精装修，税费少。$450$83.33$杉林新月环林东路875弄 $2室2厅
一手动迁，带车库，楼层好采光通风无影响，诚心出售$233$82.78$彩虹雅苑 $2室2厅
小区总价低+徐汇、南洋模范+东边套小二房+价格可谈$427$40.25$铁路职工小区 $2室1厅
老静安公房中的战斗机，1梯3户，户型方正。南北通$655$85$南长小区 $2室1厅
明强+12号线地铁，满五唯一，喧哗都市中的一片绿叶$458$81.83$富丽公寓(东区) $2室2厅
Nice~塘和家园两房边套，业主诚心出售$180$68.25$塘和家园德悦苑 $2室1厅
融创一墙之外，高层中间套两房，挑高设计，年轻装修$310$79.87$万业梦立方 $2室1厅
急售房源 两房的价格买三房 单价仅5万 11年次新小区！$599$117.45$华沁家园 $3室2厅
2007年竣工 此房三室两厅 产权清晰 看房方便 价格可谈$535$98.92$海尚逸苑 $3室2厅
业主返乡，西边套，全明户型，产证满五唯一$788$104.52$阳光前景 $2室2厅
近地铁，满五年 舒适小三房，装修好$322$93.54$新城悠活城 $3室2厅
季景铭郡，银翔湖畔，精装修两房，带地暖$435$87.72$季景铭郡 $2室2厅
内环内 世纪公园板块 房改售房  无增值税$798$108.25$海桐苑 $3室2厅
刚需小区，电梯一房，诚心出售，有钥匙看房方便$205$53.27$古北菊翔苑(菊联路232弄) $1室1厅
小区后排+电梯高层+满五唯一+正房型+双地铁$620$86.89$大华锦绣华城(九街区) $2室2厅
产证小面积大  东边套三开间  天井私密 立地可塑$645$114.22$广杭苑 $3室2厅
双南户型带正规客厅，门口即是地铁，家具家电留给买家$378$69.94$邮航小区 $2室1厅
诚心出售+婚房装修+地铁（14+6）+全明靠河+看房方便$320$66.18$罗山七村 $2室1厅
售后公房，满五年，中等装修，业主诚意卖！$310$69.64$虹梅南路96弄 $2室1厅
房子满五，总高六楼的三楼采光视野好诚意出售看房方便$570$75.57$黄山始信苑 $2室2厅
业主在上海只有一套房，房子满五年，采光好视野开阔$2120$241.27$仁恒河滨花园 $4室2厅
03年房龄  满五唯一 业主看好新房 诚意出售$590$101.1$双桥小区 $3室1厅
品质小区，一梯两户，环境好，南北通房型，满五唯一$425$90.24$四季绿城 $2室2厅
绿色丽园 全南户型 阳光充足 环境优美 配套成熟 急卖$646$82.26$绿色丽园 $2室2厅
满五年唯一+精装修+拎包入住+位置好$730$131.98$滨江雅苑 $3室2厅
满五唯一 顶楼复式 精装拎包住 看房方便 诚意出售$445$65.89$金玉苑（一期） $2室3厅
朝南两房，满五唯一，总价低，采光好，业主诚心卖！$144.2$55.52$万寿新村(青浦) $2室1厅
双南两房 全明户型 精装修 满五唯一 可直接拎包入$285$61.56$梅陇九村 $2室1厅
店长推荐：近期必卖！一梯两户，全明户型，品质小区$415$71.1$仙霞别墅 $2室2厅
正气复式 景观房 中间位置 客厅挑空5.2米 带露台 急售$820$168.1$新时代花园 $5室3厅
万科全明3房，凤凰楼层，采光通风视野好！$490$90.25$万科城市花园 $3室2厅
满五年唯一顶楼复式精装花园位置诚意出售看房联系小许$758$128.1$栖山家园 $4室2厅
13年次新房  东边套 满五唯一 3轨交2/7/16 业主诚售$1170$122.32$古北御庭 $3室2厅
乐业公寓 南北通8号线地铁 大润发 有钥匙 随时看房$515$94.24$乐业公寓 $2室1厅
安亭 稀有大三房  精装修 全屋地暖 拎包入住 有钥匙$410$138.34$安亭中央公园 $3室2厅
华宝花园正气小三房，诚意出售，看房方便$515$99.54$华宝花园 $3室2厅
杨行1-3号线  单价三万一平的商品大两房  去哪里找？$310$100.51$海尚明城 $2室1厅
近吾悦大三房，采光充足视野好房东诚心出售看房随时$370$121.42$新青浦世纪苑 $3室2厅
中间不靠路，全明通风采光好，出行便利，经典小错层$975$133.96$万邦都市花园 $3室2厅
小区中间楼层 全明三房 诚意出售 南北通透$570$108.72$东方花园(一期) $3室2厅
天山河畔花园 4室2厅 1386万$1386$175.53$天山河畔花园 $4室2厅
房子满五年唯一税费少，位置安静，采光视野没有遮挡。$720$133$美岸栖庭(公寓) $3室2厅
设计师装修  高楼层 全视野 通风和采光佳 诚心出售$628$129.3$绿地清猗园(威廉公馆) $3室2厅
满五唯一税少，南北板式，格局好位置安静，近十号线$825$125.08$金汇丽舍 $3室2厅
商品房、满五唯一、1梯1户飞机户型、地铁站口200米$620$115.49$和兴龙柏公寓 $3室2厅
此房精装修，保养比较好，楼层好，采光足，房东诚意$1070$138.67$香溢花城(住宅) $3室2厅
徐汇滨江高区两房，南北通格局，户型正气，业主诚售！$788$104.58$中海瀛台 $2室2厅
双南两房，采光好，一手动迁税费少$320$84.18$宏立瑞园 $2室2厅
梅园豪 宅仁恒品质电梯小复式，福外+建平，位置安静$838$93.17$仁恒公寓 $3室1厅
长寿路双轨，看河景满五税少，南北通格局，高区采光好$850$120.63$绿洲城市花园 $2室2厅
9米大横厅，中区一线江景3+1户型，满五年税费少$2220$203$百汇园 $3室2厅
新装修,地铁口的万科次新房，公园门口，带车位出售$720$118.62$七韵美地苑 $3室2厅
必看好房，出门就是家乐福，电梯高区，南北通大三房。$860$139.68$中环锦园 $3室2厅
佳宝品质三房，中间楼层3楼，无增值税，近9号地铁$399$81$佳宝新村 $3室1厅
一手动迁，无增值税，南北格局，户型好，采光无遮挡。$489$88.82$三林新村(永泰路258弄) $3室1厅
品质商品房 在售少有户型 出门便是万达地铁$408$82.23$万达城市公寓 $2室2厅
新梅新出南北通大三房+二期位置无噪音+交通便利$835$116.78$新梅共和城 $3室2厅
南北通透，精装修，满二税少，房东诚售$355$95.63$嘉旺苑 $2室2厅
七宝双地铁 精装修带中&央空调 中间楼层 带家具家电$565$110.68$金球花园 $3室2厅
三房中的战斗机+婚房装修+诚意出售+大宁公园一步之遥$960$130.63$望景苑 $3室2厅
中楼层干净清爽一房 无遮挡 从早上到下午都有太阳$180$45.31$真建一小区 $1室1厅
此房一手动迁，税少，楼层好，位置佳$296$82.51$星海家园 $2室2厅
电梯高层，采光好， 精装正气3房，业主诚意出售！！$530$130.71$聚丰景都 $3室2厅
精装小两室一厅  楼层低 亲情委托 看房找维护人$238$47.28$真如西村 $2室1厅
此房为精装修，一楼大花园，带地暖，业主诚意卖$310$72.19$莘城苑 $2室1厅
目前景舒苑就一套一房带阁楼，税费低$265$57.55$景舒苑六村 $2室1厅
精装两房带地下室带花园，品质生活从这里开始！$208$166$蓝色城邦(公寓) $2室2厅
内环内地铁2号线口，高区次顶楼，全屋朝南，自住装修$850$83.9$陆家嘴中央公寓 $2室2厅
大名城名郡 3室2厅2卫 东边套 采光好$340$129.22$大名城名郡 $3室2厅
旭辉锦庭 三房毛坯 有钥匙 诚心出售 边套户型$243$89.68$旭辉锦庭 $3室1厅
精装电梯两房 高楼层 全南户型 视野好采光佳$340$87$上隽嘉苑(公寓) $2室2厅
满五不唯一，中间楼层，业主诚售，交通方便$325$50.54$洛川中路901弄 $2室1厅
无增值税；全南户型；精装修；有钥匙$309$80.13$双秀西园 $2室2厅
精装修，2改3，全明采光好，开放式厨房$255$73.86$杨泰二村 $2室2厅
新降价房源，价格可谈，有钥匙，6/12巨峰路站。急售！$289$67.97$东陆新村六街坊 $2室1厅
荣盛南北两房，次顶楼，前后无遮挡，采光好，视野好$281$87.46$荣盛名邸(公寓) $2室2厅
边套，隽荟前排大平层，全明户型，定制装$4200$275$翠湖天地隽荟 $4室2厅
看房方便，户型方正，南，北，通$350$92.87$大宅风范城 $2室2厅
广海花园中间位置，楼层中层，满五年税少，户型正气$600$120.76$广海花园 $4室2厅
中间楼层，不靠马路，全明三房朝南，一梯两户$435$84.71$新花苑 $3室1厅
满5唯一0个税，带地下产权车位，精装3房$306$87.86$美兰湖中华园 $3室2厅
精装修，木有税，总价低 ，一梯两户，采光通风佳$345$102.34$嘉旺苑 $2室2厅
古龙城一期好楼层精装修三房含带产权车位春节大放血$980$145.02$东苑古龙城(公寓) $3室2厅
房子满五年 唯一 精装修 自住 户型正气 全明$435$99.25$华佳花园 $2室2厅
万科琥珀郡园 3室2厅 375万$375$99.22$万科琥珀郡园 $3室2厅
07年电梯房+小三房+满五唯一+采光视野足+看房方便$505$95.71$九英里 $3室2厅
户型正气，一楼带大天井，业主诚意出售！$536$77.64$宝仪花苑 $3室1厅
双南全明，看房方便，总价低，一梯两户，近七号线$297$62.63$由由四村 $2室1厅
高品质小区南北三房 满五年唯一 楼层佳视野开阔$925$112.7$新凤城 $3室2厅
桂莘小区 双南双天井 精装三房 近地铁十二号线$520$78.38$桂莘小区 $3室1厅
店长推荐，个税免征，地铁口商圈足 ，诚意出售$755$88.34$慧芝湖花园 $2室2厅
得房率88%，双天井精装修，一梯两户，西边套全明$358$67.26$家乐苑 $2室1厅
店长推荐 高品质小区 开元物业，近体育公园$735$101.12$东方花园二期 $3室2厅
和平公园旁，三房朝南户型，看小区绿化，满五年单价低$890$135.28$虹口典范 $3室2厅
满五唯一  精装修  延河大四房$540$138.62$臻品嘉园(公寓) $4室2厅
满五年唯一全明精装户型二手买进税少$450$132.92$上海康城 $3室2厅
新凯四期 全南户型一房 好楼层 日照时间长 采光好$158.7$52.92$水仙雅苑 $1室1厅
六街坊三房，着急出售，房型好，价格美丽，手慢无$215$98.46$思凡花苑六街坊 $3室2厅
90%得房率，两间朝南+南北通风好！近威宁路地铁站！$315$46.64$水霞小区 $2室1厅
电梯中间楼层 朝南无遮挡 满五唯一税费少 看房方便$505$92.8$柏林春天（二期） $2室2厅
共富优选一房 业主诚心出售 中间楼层 交通便利$235$62.78$共富三村 $1室1厅
双南两房，房型正气。交通方便，环境优怡，居家不二选$391$52.59$同济新村 $2室1厅
商品小区，精致小户型，有地下室，有花园$145$66.69$乾耀东港 $1室2厅
华山路803弄 经典双南户型  南北通  精装修保养很好$485$54$华山路803弄 $2室1厅
纸短情长，普陀好房，南北小两房$215$50.78$汪家井小区 $2室1厅
地铁口 ，单价低 总价低 地段好看房联系维护人$285$40.04$新丰小区 $1室1厅
中间楼层，全明户型，简单装修采光好，税费各付。$143$51$城东新村一村 $2室1厅
五莲路站 低总价一房 楼层佳 有钥匙看房随时$155$47.11$沪东新村 $1室1厅
桃园公寓 两室两厅 一房朝南一房朝北 采光通透$298$95.86$桃园公寓(川沙) $2室2厅
总监推荐+4/8/9号地铁+近公园+实惠大两房+看房有钥匙$768$106.07$豫景公寓 $2室2厅
景观楼层，总价低，业主置换，诚意出售，随时看房$259$79.63$海尚康庭 $2室2厅
小区环境优美，居住舒适，看房便利$205$72.1$水仙雅苑 $2室1厅
2013年小区、中环内、13号线地铁50米、户型正气$345$58.11$德圣苑 $1室1厅
港汇旁 两房朝南 中间楼层 无遮挡 钥匙房$596$50.57$气象局小区 $2室1厅
轨交900M，满五唯一 免个税， 房东诚意出$350$85$九城湖滨国际 $2室2厅
本房子适合年轻小家庭居住，看房有钥匙随时方便$290$61.78$莲溪六村 $2室1厅
顾村地铁900米南北通两房，有钥匙看房方便$320$74.13$古北菊翔苑(菊联路233弄) $2室2厅
南北通透，位置安静，楼层好，诚意出售，看房方便$745$112.79$中远两湾城 $2室2厅
03年小区，品质全南一房格局方正，双南设计，满五唯一$588$58.16$华狮国际公寓 $1室1厅
户型正气 格局好 通透性佳 居住舒适$335$87.15$瀚盛家园 $2室2厅
中凯三期看小区湖景，老业主的房子，资料齐随时签约$1288$111.34$中凯城市之光(静安) $2室2厅
徐汇滨江顶楼复式+四南一北南北通+近11,12号线$1700$213.91$盛大花园 $5室2厅
滨江30米+玉带环腰+正对小区花园+两房价格买三房！$1000$135.34$新外滩花苑 $3室2厅
法式装修+保养好+诚意出售+随时看房。$1598$166.4$尚海湾豪庭 $3室2厅
宝安新苑两房，楼层棒，房型正气，采光好，满五唯一$395$90.53$宝安新苑 $2室2厅
68平大两房！满五唯一！三楼！租赁车位！虹鹿幼儿园！$350$67.54$虹鹿花苑 $2室1厅
买进价高，满五唯一！南北直通，东鼎+地中海商圈成熟$415$126$世纪新城 $3室2厅
中环旁大两房 满五唯一 南北通透 精装修 业主诚心$345$95.91$康桥花园 $2室1厅
海桐电梯高区视野好，双南户型，一手动迁，满五唯一$520$71.87$东城新村 $2室1厅
内环内中山公园宜居社区，全明三房，低总价，诚意出售$1030$122.56$鸿凯湾绿苑 $3室2厅
品质小区 精装修 带地暖 诚心出售 带电梯$875$156$浦江颐城(公寓) $3室2厅
地铁优质两房+户型正+总价低+500米到地铁$245$70.23$共富一村 $2室1厅
五楼非顶楼，两房朝南，南北通，三阳台，预约可看$418$100.94$都市宜家苑 $3室2厅
万科品质小区，位置楼层好，精装修自住，满二税费少$315$89.17$万科金色华亭 $3室2厅
只在链家卖，二房朝南，厅南北通风，满五唯一诚意出售$638$99.67$巴黎之春 $2室2厅
业主信任链家，全南户型采光无遮挡，不靠马路$715$79.68$天山华庭 $2室2厅
业主急售，高区精装，各付各税，有产权车位；$1420$172.63$永新花苑 $3室2厅
电梯房 次顶楼 采光视野好 带产权车位$688$100.81$龙祥嘉园(公寓) $2室2厅
高区视野好   满五唯一   配套齐全   近地铁随时看$998$97.82$汇龙新城 $2室2厅
年终大卖：07年次新房，全南两房，全天采光，双轨交通$820$103.68$溧阳华府(公寓) $2室2厅
精装修顶楼带阁楼，诚意出售，南北通大三房$197$110.22$晨星小区 $3室2厅
低总价，户型方正，装修拎包入住 不靠马路 纯商品房$598$77.49$樱花坊 $2室1厅
南北通格局，楼层好，视野广阔，配套齐全$1250$159.59$虹桥万博花园 $4室2厅
